id	label	x	y	cluster	weight
920	920	0.7745	-0.0274	3	2
921	921	-0.7846	0.0547	2	1
922	922	-0.7647	0.0339	2	1
926	926	0.5935	-0.4735	3	2
941	941	-0.9277	0.0048	2	2
947	947	0.9795	-0.3519	3	1
952	952	-0.6244	-0.2302	4	1
953	953	0.6497	-0.6278	3	2
957	957	0.7614	-0.3226	3	7
979	979	-0.8299	0.0066	2	1
981	981	0.6364	0.3591	5	5
987	987	1.0921	0.1356	5	2
989	989	0.7652	0.5452	5	1
799	799	0.9101	-0.5096	3	43
812	812	0.5353	-0.1837	3	1
816	816	0.5806	0.5367	5	1
825	825	-0.0195	0.7725	1	32
828	828	-0.6208	0.1811	2	4
841	841	-0.8008	-0.2381	2	1
844	844	-0.8361	0.0318	2	2
857	857	-0.9204	-0.0043	2	42
862	862	0.7646	-0.52	3	2
865	865	-0.7261	-0.2572	2	17
868	868	0.803	-0.2639	3	32
874	874	0.2629	-0.2169	3	1
875	875	-0.8015	-0.2029	2	1
885	885	0.3619	-0.4565	3	1
886	886	-0.8022	-0.089	2	1
901	901	0.6507	0.4572	5	1
691	691	0.6076	-0.5546	3	1
731	731	-0.5405	-0.3357	2	1
734	734	-0.5142	-0.2721	2	1
745	745	0.8508	-0.1854	3	1
754	754	-0.5577	0.5212	2	1
758	758	-0.8093	-0.0538	2	1
760	760	-0.5226	-0.2505	4	166
765	765	0.3231	-0.0068	4	323
784	784	1.0301	-0.0596	5	16
785	785	-0.0537	-0.3326	4	1
790	790	-0.2387	-0.1418	4	1
599	599	0.3007	0.0064	4	1
614	614	-0.361	0.6334	1	5
616	616	-0.0593	-0.3504	4	1
623	623	-0.7673	-0.2072	2	1
628	628	-0.2431	-0.1511	4	28
632	632	-0.3571	0.5705	1	100
634	634	-0.5038	-0.3724	2	4
636	636	0.7711	-0.5556	3	1
639	639	-0.7239	-0.0806	2	792
643	643	0.6991	-0.253	3	2
645	645	-0.3061	-0.3002	4	4
647	647	0.8156	-0.097	3	2
649	649	0.3475	-0.5293	3	1
654	654	0.5018	-0.4938	3	1
662	662	1.0247	-0.3337	3	169
668	668	-0.4908	-0.0595	2	6
670	670	0.7848	-0.1954	5	2
671	671	0.8472	0.5354	5	1
672	672	0.6691	0.3051	5	1
677	677	-0.6037	-0.2705	2	71
699	699	-0.6737	-0.1522	2	3
504	504	-0.6048	0.3125	2	1
507	507	0.6983	-0.2537	3	1
512	512	-0.8165	-0.1487	2	1
521	521	0.6358	0.4237	5	1
524	524	-0.8248	-0.1844	2	1
530	530	-0.0564	-0.2429	4	702
532	532	-0.7915	-0.1126	2	1
535	535	-0.8809	-0.0384	2	2
537	537	0.5832	0.4842	5	1
539	539	-0.1063	-0.122	4	2
541	541	0.916	0.4903	5	1
545	545	0.3255	0.0149	4	1
548	548	0.5042	-0.4903	3	1
552	552	0.5866	0.5177	5	1
556	556	-0.2087	0.8722	1	2
558	558	-0.7037	-0.1887	2	10
569	569	0.7871	-0.5092	3	2
571	571	-0.7741	-0.2188	2	1
572	572	-0.2592	0.8404	1	1
575	575	-0.4471	-0.4218	3	1
577	577	-0.8564	0.0113	2	2
581	581	0.3361	-0.0656	4	12
582	582	0.2378	0.6275	1	1
588	588	0.8558	0.2169	5	2
419	419	0.8578	0.2202	5	3
435	435	-0.7371	-0.2034	2	1
436	436	0.6551	-0.1268	3	1
437	437	-0.1732	-0.1553	4	3
440	440	0.3564	-0.4857	3	6
441	441	-0.9759	-0.0838	2	6
443	443	0.5113	-0.5346	3	2
444	444	0.79	-0.1547	3	6
447	447	-0.5576	-0.239	4	4
448	448	1.2403	-0.259	3	72
450	450	0.3581	-0.5266	3	2
460	460	-0.8093	0.1081	2	1
462	462	0.3269	-0.0741	4	1
467	467	0.9187	-0.4214	3	1
470	470	0.9911	0.0136	5	1
476	476	-0.1287	0.6261	1	1
477	477	0.1311	0.6262	1	1
478	478	-0.1	-0.4526	3	1
481	481	0.5308	0.62	5	2
486	486	0.7866	-0.4061	3	1
491	491	0.1249	-0.512	3	1
493	493	-0.3298	-0.1481	2	1
496	496	-0.8681	-0.0769	2	2
306	306	-0.9367	0.052	2	1
310	310	-0.9661	0.0094	2	1
313	313	0.0752	-0.3164	4	1
321	321	0.0719	0.7324	1	1
323	323	-0.7463	-0.2043	2	23
330	330	0.7737	0.575	5	1
335	335	0.6104	0.4947	5	29
337	337	0.9604	-0.3448	3	429
338	338	-0.8172	0.0462	2	1
340	340	0.6581	-0.2788	3	263
342	342	-0.6312	-0.0225	2	16
344	344	-0.8214	-0.1679	2	1
348	348	0.8313	0.2809	5	4
350	350	0.553	-0.4461	3	1
360	360	-0.8191	-0.182	2	1
363	363	-0.1424	0.7863	1	1
371	371	-0.4145	-0.2783	4	4
373	373	0.2353	-0.6311	3	1
374	374	-0.1477	-0.531	3	1
376	376	-0.2536	0.8772	1	30
381	381	1.2542	-0.2651	3	46
388	388	0.7317	0.5796	5	2
390	390	-0.7406	0.143	2	4
392	392	-0.9392	-0.178	2	3
393	393	0.7885	-0.395	3	71
394	394	0.848	0.5326	5	17
397	397	-0.9179	0.0066	2	2
408	408	0.4495	-0.611	3	2
205	205	-0.5714	0.4679	2	1
206	206	-0.5472	0.4812	2	1
211	211	-0.3947	0.5572	2	1
225	225	-0.9121	0.0079	2	31
228	228	0.3266	0.0225	4	3
230	230	0.7461	0.5879	5	1
231	231	-0.017	-0.5146	3	4
232	232	-0.7734	-0.2038	2	4
233	233	0.3452	-0.3491	3	2
234	234	-0.126	0.8143	1	1
241	241	-0.8916	-0.2225	2	10
243	243	-0.3594	-0.3161	4	1
245	245	-0.9085	-0.0553	2	1
256	256	0.8579	0.2214	5	49
261	261	-0.9414	-0.1579	2	1
263	263	-0.8078	-0.2444	2	1
267	267	0.046	0.7721	1	1
273	273	-0.8347	0.0769	2	4
