id	label	x	y	cluster	weight
1134	1134	-0.8219	-0.1451	2	2
1136	1136	0.6017	-0.5594	3	1
1138	1138	0.6953	0.4638	5	1
1143	1143	0.271	-0.6646	3	1
1145	1145	0.5989	0.5657	5	3
1147	1147	0.8291	0.2833	5	3
1150	1150	-0.0435	0.5302	1	2
1151	1151	-0.5176	-0.3166	2	2
1152	1152	0.0194	-0.3326	4	1
1154	1154	0.4684	0.4188	5	1
1159	1159	-0.8362	-0.2009	2	1
1166	1166	0.6583	0.5782	5	6
1167	1167	1.0205	-0.3479	3	2
1168	1168	-0.7058	0.0403	2	3
1172	1172	0.8754	-0.2726	3	10
1174	1174	-0.9234	-0.1938	2	1
1178	1178	-0.1943	-0.1957	4	9
994	994	-0.4453	0.3677	5	1
998	998	0.4067	0.0232	4	1
1000	1000	1.0342	0.155	5	1
1001	1001	0.0409	-0.5536	3	4
1008	1008	-0.6504	0.2417	2	2
1009	1009	1.1243	0.1337	5	9
1011	1011	-0.8096	0.2094	2	1
1013	1013	-0.795	-0.198	2	16
1016	1016	0.544	0.5529	5	2
1021	1021	-0.5996	0.2898	2	1
1023	1023	0.1172	0.0319	2	1
1027	1027	0.7333	0.1033	3	2
1029	1029	0.5778	0.5596	5	1
1030	1030	-0.9821	-0.0933	2	122
1031	1031	0.485	-0.0784	4	2
1032	1032	0.2983	0.3239	5	3
1033	1033	0.9569	0.0914	5	1
1035	1035	1.1866	0.2191	5	1
1040	1040	0.5073	-0.4989	3	936
1045	1045	0.1878	0.6704	1	29
1046	1046	0.6557	0.4477	5	10
1048	1048	-0.8	0.0336	2	1
1055	1055	-0.1657	0.7697	1	56
1058	1058	-0.7379	-0.0181	2	2
1071	1071	0.0716	-0.4659	3	1
1073	1073	-0.5422	0.4795	2	27
1079	1079	0.9338	0.3687	5	1
1091	1091	1.2113	0.2325	5	17
1094	1094	0.6428	-0.332	3	1
905	905	0.3088	0.051	4	1
906	906	0.6613	0.4119	5	1
907	907	0.2934	-0.6468	3	1
910	910	0.4973	-0.5607	3	6
911	911	-0.098	0.7602	1	10
913	913	0.8167	0.4603	5	1
915	915	-0.1108	-0.1132	4	6
917	917	-0.3702	0.6864	1	3
921	921	-0.7846	0.0547	2	1
922	922	-0.7647	0.0339	2	1
924	924	-0.9356	0.001	2	2
926	926	0.5935	-0.4735	3	1
