id	label	x	y	cluster	weight
1316	1316	0.7834	-0.3986	3	3
1322	1322	-0.6751	-0.2034	2	2
1324	1324	-0.8829	-0.1747	2	3
1325	1325	-0.8603	-0.1272	2	2
1331	1331	0.5132	0.5299	5	4
1334	1334	-0.3599	-0.3072	4	2
1336	1336	-0.5131	0.4118	2	1
1340	1340	-0.9067	0.0022	2	5
1343	1343	0.6983	-0.5734	3	11
1348	1348	1.0011	0.2506	5	2
1352	1352	0.8709	0.1792	5	4
1363	1363	0.2311	-0.5416	3	1
1369	1369	-0.7621	0.0036	2	15
1375	1375	-0.2279	0.895	1	1
1376	1376	-0.5206	0.5554	2	1
1379	1379	0.5232	-0.2495	3	1
1381	1381	-0.1802	0.855	1	1
1382	1382	-0.4105	0.6473	1	1
1192	1192	-0.8143	-0.1515	2	1
1195	1195	-0.7629	0.1566	2	1
1201	1201	-0.638	-0.2085	4	1
1203	1203	-0.9772	-0.0204	2	2
1209	1209	-0.11	0.7104	1	1
1219	1219	-0.6622	0.2249	2	2
1227	1227	-0.7709	-0.2228	2	1
1231	1231	0.433	-0.5176	3	50
1233	1233	-0.9473	0.0723	2	1
1234	1234	-0.9063	-0.0289	2	1
1240	1240	0.4788	0.0846	3	1
1247	1247	0.8096	-0.0979	3	104
1248	1248	-0.5354	-0.2855	4	1
1249	1249	1.2124	0.2357	5	2
1250	1250	0.7673	-0.1129	3	1
1254	1254	-0.4963	0.5467	1	2
1258	1258	-0.392	-0.478	3	13
1259	1259	0.6678	0.2359	4	2
1263	1263	0.8459	0.2364	5	10
1270	1270	0.7517	0.5707	5	1
1271	1271	0.7785	-0.4168	3	1
1275	1275	0.6871	0.4053	5	2
1276	1276	-0.9486	-0.0559	2	14
1279	1279	-0.5825	0.4837	2	2
1083	1083	0.6398	0.4477	5	3
1088	1088	-0.7755	-0.12	2	1
1098	1098	0.6232	0.3971	4	1
1101	1101	-0.1151	0.7505	1	2
1102	1102	0.5842	0.6269	5	1
1106	1106	-0.6224	-0.3966	2	2
1112	1112	-0.8152	-0.226	2	1
1113	1113	0.6289	-0.3681	3	11
1118	1118	-0.5733	-0.1791	2	1
1119	1119	0.9203	-0.3629	3	2
1120	1120	1.0309	-0.0603	5	10
1124	1124	-0.8832	-0.1311	2	1
1129	1129	0.9321	0.476	5	5
1130	1130	0.7803	-0.4026	3	2
1137	1137	-0.5736	-0.1448	4	1
1138	1138	0.6953	0.4638	5	3
1139	1139	0.7024	0.5924	5	1
1140	1140	-0.9269	-0.1842	2	1
1143	1143	0.271	-0.6646	3	1
1145	1145	0.5989	0.5657	5	2
1147	1147	0.8291	0.2833	5	2
1151	1151	-0.5176	-0.3166	2	1
1158	1158	0.3297	-0.4742	3	1
1165	1165	0.353	0.6544	5	1
1166	1166	0.6583	0.5782	5	2
1169	1169	0.3061	-0.0894	4	1
