id	label	description	x	y	cluster	weight
1502	1502	"<table><tr><td>Micro-level field;</td><td>1502</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; journal of cell science; journal of cell biology; biochemical and biophysical research communications</td></tr><tr><td>Terms;</td><td>neural cell adhesion molecule; nectin; ncam; polysialic acid; catenin</td></tr></table>"	-0.8647	-0.1928	2	17
492	492	"<table><tr><td>Micro-level field;</td><td>492</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>plos neglected tropical diseases; memorias do instituto oswaldo cruz; acta tropica; molecular and biochemical parasitology; plos one</td></tr><tr><td>Terms;</td><td>chagas disease; hemiptera; reduviidae; trypanosoma; triatominae</td></tr></table>"	-0.6221	-0.2528	2	17
1646	1646	"<table><tr><td>Micro-level field;</td><td>1646</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>analytical chemistry; acs nano; nano letters; journal of chemical physics; physical review e</td></tr><tr><td>Terms;</td><td>dna; solid state nanopore; translocation; detection; nanofluidic channel</td></tr></table>"	0.3782	-0.4978	3	16
2414	2414	"<table><tr><td>Micro-level field;</td><td>2414</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>bioorganic & medicinal chemistry letters; journal of biological chemistry; journal of medicinal chemistry; cellular signalling; journal of pharmacology and experimental therapeutics</td></tr><tr><td>Terms;</td><td>phosphodiesterase; adenylyl cyclase; pde4; roflumilast; inhibitor</td></tr></table>"	-0.7885	-0.1448	2	16
2985	2985	"<table><tr><td>Micro-level field;</td><td>2985</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>energy; applied energy; energy procedia; energy conversion and management; journal of energy storage</td></tr><tr><td>Terms;</td><td>compressed air energy storage system; caes; compressed air; air; thermodynamic analysis</td></tr></table>"	0.735	0.172	3	16
696	696	"<table><tr><td>Micro-level field;</td><td>696</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of the american control conference; ieee conference on decision and control; automatica; ifac papersonline; journal of process control</td></tr><tr><td>Terms;</td><td>economic model predictive control; mpc; batch reactor; boiler turbine unit; dynamic optimization</td></tr></table>"	0.824	0.2773	5	16
1370	1370	"<table><tr><td>Micro-level field;</td><td>1370</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>molecular therapy; human gene therapy; gene therapy; journal of virology; journal of gene medicine</td></tr><tr><td>Terms;</td><td>lentiviral vector; adeno; recombinant adeno; aav; virus type</td></tr></table>"	-0.7881	-0.2008	2	16
1159	1159	"<table><tr><td>Micro-level field;</td><td>1159</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; biochemical and biophysical research communications; oncogene; journal of cell science</td></tr><tr><td>Terms;</td><td>rho kinase; fasudil; rhob; iqgap1; pak</td></tr></table>"	-0.8362	-0.2009	2	15
542	542	"<table><tr><td>Micro-level field;</td><td>542</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities</td></tr><tr><td>Sources;</td><td>journal of economic behavior & organization; journal of theoretical biology; plos one; physical review e; experimental economics</td></tr><tr><td>Terms;</td><td>dilemma game; spatial prisoner; social dilemma; public goods game; ultimatum game</td></tr></table>"	-0.1171	0.7101	1	15
927	927	"<table><tr><td>Micro-level field;</td><td>927</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of virology; transplantation proceedings; transplantation; american journal of transplantation; plos one</td></tr><tr><td>Terms;</td><td>nasopharyngeal carcinoma; lymphoepithelioma; post transplant lymphoproliferative disorder; latent membrane protein; infectious mononucleosis</td></tr></table>"	-0.9136	-0.2168	2	15
1513	1513	"<table><tr><td>Micro-level field;</td><td>1513</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on instrumentation and measurement; ieee transactions on power delivery; ieee instrumentation and measurement technology conference; international conference on harmonics and quality of power; measurement</td></tr><tr><td>Terms;</td><td>power quality disturbance; voltage sag; frequency estimation; electric arc furnace; adc</td></tr></table>"	0.8484	0.2362	5	15
367	367	"<table><tr><td>Micro-level field;</td><td>367</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>nucleic acids research; rna; journal of biological chemistry; molecular and cellular biology; plos one</td></tr><tr><td>Terms;</td><td>mrna decay; hur; alternative splicing; nonsense; tristetraprolin</td></tr></table>"	-0.7928	-0.2273	2	15
404	404	"<table><tr><td>Micro-level field;</td><td>404</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>amyotrophic lateral sclerosis and frontotemporal degeneration; amyotrophic lateral sclerosis; neurology; neurobiology of aging; journal of neurology neurosurgery and psychiatry</td></tr><tr><td>Terms;</td><td>amyotrophic lateral sclerosis; frontotemporal dementia; tdp; primary progressive aphasia; sod1</td></tr></table>"	-0.7754	-0.1472	2	15
159	159	"<table><tr><td>Micro-level field;</td><td>159</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>movement disorders; parkinsonism & related disorders; brain research; journal of neural transmission; neuroscience</td></tr><tr><td>Terms;</td><td>parkinson disease; levodopa; dyskinesia; mptp; advanced parkinson</td></tr></table>"	-0.7408	-0.0966	2	15
263	263	"<table><tr><td>Micro-level field;</td><td>263</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>nucleic acids research; journal of biological chemistry; dna repair; cell cycle; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms;</td><td>meiosis; telangiectasia; chk1; meiotic recombination; fanconi anemia</td></tr></table>"	-0.8078	-0.2444	2	14
11	11	"<table><tr><td>Micro-level field;</td><td>11</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; oncotarget; oncology letters; molecular medicine reports; oncology reports</td></tr><tr><td>Terms;</td><td>microrna expression; serum mir; microrna mir; tumor suppressive microrna; cluster</td></tr></table>"	-0.8493	-0.2022	2	14
1597	1597	"<table><tr><td>Micro-level field;</td><td>1597</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of neuroscience; plos one; neuron; development; journal of biological chemistry</td></tr><tr><td>Terms;</td><td>semaphorin; netrin; epha2; eph receptor; dcc</td></tr></table>"	-0.8326	-0.1651	2	14
1694	1694	"<table><tr><td>Micro-level field;</td><td>1694</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ocean engineering; renewable energy; international offshore and polar engineering conference proceedings; energies; applied ocean research</td></tr><tr><td>Terms;</td><td>wave energy converter; wells turbine; oscillating water column; linear generator; moonpool</td></tr></table>"	0.7426	0.0231	3	14
2352	2352	"<table><tr><td>Micro-level field;</td><td>2352</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>aiaa journal; journal of aircraft; aip advances; aip conference proceedings; experiments in fluids</td></tr><tr><td>Terms;</td><td>dielectric barrier discharge plasma actuator; synthetic jet actuator; piezoelectric fan; dbd plasma actuator; gurney flap</td></tr></table>"	0.7667	-0.1209	3	14
2139	2139	"<table><tr><td>Micro-level field;</td><td>2139</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Social sciences and humanities</td></tr><tr><td>Sources;</td><td>psychoneuroendocrinology; stress-the international journal on the biology of stress; developmental psychobiology; development and psychopathology; plos one</td></tr><tr><td>Terms;</td><td>salivary cortisol; cortisol; cortisol awakening response; hair; salivary alpha amylase</td></tr></table>"	-0.6025	0.3832	2	14
2624	2624	"<table><tr><td>Micro-level field;</td><td>2624</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>lab on a chip; applied physics letters; journal of the acoustical society of america; ieee international ultrasonics symposium; japanese journal of applied physics</td></tr><tr><td>Terms;</td><td>surface acoustic wafe; acoustic radiation force; ultrasonic atomization; wafe; acoustic tweezer</td></tr></table>"	0.471	-0.4107	3	14
1227	1227	"<table><tr><td>Micro-level field;</td><td>1227</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of virology; journal of biological chemistry; journal of immunology; fish & shellfish immunology; plos one</td></tr><tr><td>Terms;</td><td>rig; aicardi goutieres syndrome; cga; sting; samhd1</td></tr></table>"	-0.7709	-0.2228	2	14
908	908	"<table><tr><td>Micro-level field;</td><td>908</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>neurocomputing; lecture notes in computer science; neural networks; applied mathematics and computation; neural processing letters</td></tr><tr><td>Terms;</td><td>global exponential stability; complex dynamical network; cohen grossberg neural network; time varying delays; mixed delay</td></tr></table>"	0.8372	0.2851	5	13
665	665	"<table><tr><td>Micro-level field;</td><td>665</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>oncogene; journal of biological chemistry; cell cycle; cancer research; molecular and cellular biology</td></tr><tr><td>Terms;</td><td>cyclin dependent kinase; kip1; p27; cdk4; palbociclib</td></tr></table>"	-0.8382	-0.2368	2	13
1604	1604	"<table><tr><td>Micro-level field;</td><td>1604</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; glia; journal of neuroscience; journal of neurochemistry; neurochemistry international</td></tr><tr><td>Terms;</td><td>acid transporter; glt; lat1; l type; glutamate uptake</td></tr></table>"	-0.7684	-0.1116	2	13
102	102	"<table><tr><td>Micro-level field;</td><td>102</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>theoretical and applied genetics; acta horticulturae; euphytica; genetic resources and crop evolution; crop science</td></tr><tr><td>Terms;</td><td>issr; issr marker; rapd; inter simple sequence repeat; aflp marker</td></tr></table>"	-0.3538	-0.312	4	13
0	0	"<table><tr><td>Micro-level field;</td><td>0</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>american journal of physiology-heart and circulatory physiology; journal of biological chemistry; journal of physiology-london; european journal of pharmacology; british journal of pharmacology</td></tr><tr><td>Terms;</td><td>inositol; calmodulin; sarcoplasmic reticulum; trisphosphate receptor; nitrotyrosine</td></tr></table>"	-0.7941	-0.1434	2	13
34	34	"<table><tr><td>Micro-level field;</td><td>34</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of wildlife management; condor; wilson journal of ornithology; waterbirds; auk</td></tr><tr><td>Terms;</td><td>spring migration; nest survival; brood parasitism; nest predation; nest site selection</td></tr></table>"	-0.2208	-0.1287	4	13
82	82	"<table><tr><td>Micro-level field;</td><td>82</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>proteins-structure function and bioinformatics; journal of molecular biology; bioinformatics; biochemistry; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms;</td><td>protein secondary structure prediction; support vector machine; computational protein design; refolding; protein protein docking</td></tr></table>"	-0.5019	-0.3044	2	13
269	269	"<table><tr><td>Micro-level field;</td><td>269</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>applied and environmental microbiology; lwt-food science and technology; international journal of food microbiology; journal of dairy science; journal of applied microbiology</td></tr><tr><td>Terms;</td><td>lactococcus lactis; lactic acid bacterium; viability; yoghurt; microencapsulation</td></tr></table>"	-0.5612	-0.2724	4	13
