id	label	x	y	cluster	weight
3059	3059	-0.8711	-0.0087	2	46
3062	3062	-0.7235	-0.3615	2	82
3064	3064	-0.7801	-0.1828	2	11
2865	2865	-0.604	0.4849	2	1
2866	2866	-0.9588	-0.1826	2	22
2867	2867	-0.1274	-0.269	4	18
2870	2870	-0.6666	-0.3773	2	7
2877	2877	-0.3477	0.6876	1	17
2878	2878	-0.9105	-0.2049	2	3
2880	2880	1.036	-0.0826	5	1
2881	2881	0.8881	0.1158	3	47
2882	2882	0.6351	0.4904	5	92
2885	2885	0.842	0.5489	5	1
2887	2887	0.6611	-0.552	3	15
2890	2890	-0.2582	0.8428	1	39
2891	2891	-0.9459	0.0255	2	3
2893	2893	-0.7863	-0.1636	2	37
2894	2894	-0.2611	0.849	1	73
2895	2895	-0.3864	-0.2729	4	7
2896	2896	0.6948	-0.5377	3	2
2897	2897	-0.8424	-0.1543	2	1
2899	2899	0.8303	0.2685	5	8
2901	2901	-0.0974	0.6958	1	65
2904	2904	0.4209	-0.4482	3	3
2906	2906	0.0478	0.4852	4	26
2907	2907	-0.8545	0.0515	2	3
2908	2908	-0.218	0.8918	1	21
2909	2909	-0.3774	-0.5093	3	16
2910	2910	0.0755	-0.5678	3	10
2911	2911	-0.8156	0.0937	2	3
2913	2913	-0.8054	-0.2408	2	2
2914	2914	-0.5064	-0.1941	4	146
2915	2915	-0.094	-0.4247	3	12
2917	2917	0.6416	0.432	5	8
2918	2918	0.0193	-0.7229	3	7
2919	2919	-1.0267	-0.0968	2	3
2921	2921	-1.0031	-0.0013	2	1
2924	2924	0.6532	-0.1201	3	7
2926	2926	0.6934	0.6257	5	1
2927	2927	-0.8348	-0.1725	2	3
2928	2928	0.2582	-0.5676	3	1
2933	2933	-0.2131	-0.2644	4	226
2934	2934	1.0784	0.2123	5	9
2935	2935	0.7054	0.6155	5	48
2936	2936	-0.6104	-0.2243	2	16
2938	2938	-0.2482	0.8628	1	2
2940	2940	0.3736	0.4561	5	10
2941	2941	0.7903	-0.156	3	1
2942	2942	0.8369	0.5574	5	21
2945	2945	1.1543	0.2291	5	6
2947	2947	0.8309	-0.4762	3	6
2948	2948	0.302	-0.5261	3	9
2952	2952	-0.8244	-0.2765	2	2
2953	2953	-0.5958	0.5115	1	5
2955	2955	1.2067	0.2442	5	3
2956	2956	0.5404	-0.5734	3	1
2957	2957	-0.8234	-0.2617	2	6
2966	2966	-0.1964	0.7501	1	5
2967	2967	-0.7855	0.2459	2	1
2968	2968	-0.6557	-0.2492	2	18
2969	2969	-0.2651	-0.2247	4	2
2774	2774	0.8766	-0.5365	3	5
2775	2775	0.7981	-0.0299	5	1
2777	2777	-0.4994	-0.3826	2	2
2778	2778	-0.8105	-0.0613	2	22
2781	2781	-0.622	0.466	2	1
2782	2782	1.1872	0.2187	5	14
2785	2785	-0.6271	0.4624	2	1
2787	2787	-0.5585	0.4992	2	42
2788	2788	0.7485	-0.141	3	23
2791	2791	0.7981	-0.2177	3	6
2792	2792	-0.3613	0.6682	1	1
2793	2793	0.608	0.1234	4	3
