label	sublabel	description	x	y	cluster	weight
"hall thruster; hall; stationary plasma thruster; hall effect; electric propulsion"	178	"<table><tr><td>Micro-level field;</td><td>2791</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of propulsion and power; ieee transactions on plasma science; physics of plasmas; review of scientific instruments; journal of spacecraft and rockets</td></tr><tr><td>Terms;</td><td>hall thruster; hall; stationary plasma thruster; hall effect; electric propulsion</td></tr></table>"	0.8949	-0.3997	3	178
"porcine reproductive; respiratory syndrome virus; porcine circovirus type; prrsv; pcv2"	178	"<table><tr><td>Micro-level field;</td><td>1867</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>veterinary microbiology; archives of virology; journal of virology; virus research; journal of general virology</td></tr><tr><td>Terms;</td><td>porcine reproductive; respiratory syndrome virus; porcine circovirus type; prrsv; pcv2</td></tr></table>"	-0.6635	-0.2735	4	178
"dihydroquinazolin; tryptanthrin; quinazolinone derivative; febrifugine"	175	"<table><tr><td>Micro-level field;</td><td>2288</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of heterocyclic chemistry; tetrahedron letters; tetrahedron; acta crystallographica section e-crystallographic communications; european journal of medicinal chemistry</td></tr><tr><td>Terms;</td><td>dihydroquinazolin; tryptanthrin; quinazolinone derivative; febrifugine</td></tr></table>"	0.0064	-0.7299	3	175
"acylal; tetrahydropyranylation; acetylation; diacetate; hexamethyldisilazane"	171	"<table><tr><td>Micro-level field;</td><td>2390</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>tetrahedron letters; synthetic communications; synlett; journal of organic chemistry; tetrahedron</td></tr><tr><td>Terms;</td><td>acylal; tetrahydropyranylation; acetylation; diacetate; hexamethyldisilazane</td></tr></table>"	0.0247	-0.7291	3	171
"student; experiment; determination; use; periodic table"	168	"<table><tr><td>Micro-level field;</td><td>2311</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Social sciences and humanities</td></tr><tr><td>Sources;</td><td>journal of chemical education; acs symposium series; quimica nova; chemical & engineering news; biochemistry and molecular biology education</td></tr><tr><td>Terms;</td><td>student; experiment; determination; use; periodic table</td></tr></table>"	0.1836	-0.4226	3	168
"esd; design; esd protection; electrostatic discharge; analysis"	167	"<table><tr><td>Micro-level field;</td><td>2709</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>microelectronics reliability; electrical overstress electrostatic discharge symposium; international reliability physics symposium; ieee transactions on device and materials reliability; ieee transactions on electron devices</td></tr><tr><td>Terms;</td><td>esd; design; esd protection; electrostatic discharge; analysis</td></tr></table>"	0.987	0.0645	5	167
"active contour; left ventricle; liver segmentation; snake; level"	167	"<table><tr><td>Micro-level field;</td><td>638</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; proceedings of spie; ieee international conference on image processing icip; ieee international symposium on biomedical imaging; ieee transactions on medical imaging</td></tr><tr><td>Terms;</td><td>active contour; left ventricle; liver segmentation; snake; level</td></tr></table>"	0.5439	0.4041	5	167
"pressure sensor; dynamic calibration; thin film thermocouple; ni cr thin film; temperature measurement"	162	"<table><tr><td>Micro-level field;</td><td>3691</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>sensors and actuators a-physical; thin solid films; proceedings of spie; ieee sensors; measurement science and technology</td></tr><tr><td>Terms;</td><td>pressure sensor; dynamic calibration; thin film thermocouple; ni cr thin film; temperature measurement</td></tr></table>"	0.8119	-0.4443	3	162
"monopole antenna; uwb antenna; microstrip antenna; pifa; mobile handset"	161	"<table><tr><td>Micro-level field;</td><td>64</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>microwave and optical technology letters; ieee antennas and propagation society international symposium; ieee transactions on antennas and propagation; ieee antennas and wireless propagation letters; electronics letters</td></tr><tr><td>Terms;</td><td>monopole antenna; uwb antenna; microstrip antenna; pifa; mobile handset</td></tr></table>"	1.0139	0.0326	5	161
"oipr; nhp; thiourea derivative; furoyl; herbicidal activity"	158	"<table><tr><td>Micro-level field;</td><td>3248</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>acta crystallographica section e-crystallographic communications; journal of molecular structure; polyhedron; russian journal of general chemistry; acta crystallographica section e-structure reports online</td></tr><tr><td>Terms;</td><td>oipr; nhp; thiourea derivative; furoyl; herbicidal activity</td></tr></table>"	0.1174	-0.7174	3	158
"phthalate; ethylhexyl; dehp; phthalate metabolite; bisphenol"	158	"<table><tr><td>Micro-level field;</td><td>844</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>environmental health perspectives; reproductive toxicology; chemosphere; environmental research; environment international</td></tr><tr><td>Terms;</td><td>phthalate; ethylhexyl; dehp; phthalate metabolite; bisphenol</td></tr></table>"	-0.3616	-0.2483	2	158
"ftsz; cell division; caulobacter crescentus; penicillin binding protein; chromosome segregation"	154	"<table><tr><td>Micro-level field;</td><td>1940</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>molecular microbiology; journal of bacteriology; proceedings of the national academy of sciences of the united states of america; journal of biological chemistry; plos one</td></tr><tr><td>Terms;</td><td>ftsz; cell division; caulobacter crescentus; penicillin binding protein; chromosome segregation</td></tr></table>"	-0.5026	-0.3134	2	154
"reliability evaluation; probabilistic load flow; reliability assessment; maintenance scheduling; capacity credit"	152	"<table><tr><td>Micro-level field;</td><td>2079</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee transactions on power systems; ieee power and energy society general meeting pesgm; international journal of electrical power & energy systems; iet generation transmission & distribution; electric power systems research</td></tr><tr><td>Terms;</td><td>reliability evaluation; probabilistic load flow; reliability assessment; maintenance scheduling; capacity credit</td></tr></table>"	0.8438	0.2622	5	152
"free vibration analysis; sandwich plate; thermal environment; carbon nanotube; elastic foundation"	152	"<table><tr><td>Micro-level field;</td><td>228</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>composite structures; journal of sound and vibration; international journal of mechanical sciences; composites part b-engineering; thin-walled structures</td></tr><tr><td>Terms;</td><td>free vibration analysis; sandwich plate; thermal environment; carbon nanotube; elastic foundation</td></tr></table>"	0.8154	-0.1022	3	152
"fault location; transmission line; distance relay; distributed generation; distribution system"	149	"<table><tr><td>Micro-level field;</td><td>1391</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on power delivery; iet generation transmission & distribution; ieee power and energy society general meeting pesgm; international journal of electrical power & energy systems; electric power systems research</td></tr><tr><td>Terms;</td><td>fault location; transmission line; distance relay; distributed generation; distribution system</td></tr></table>"	0.8674	0.247	5	149
"s layer; hyperthermophilic archaeon; glycerol dialkyl glycerol tetraether; pyrococcus; s layer protein"	148	"<table><tr><td>Micro-level field;</td><td>2610</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of bacteriology; organic geochemistry; extremophiles; applied and environmental microbiology; molecular microbiology</td></tr><tr><td>Terms;</td><td>s layer; hyperthermophilic archaeon; glycerol dialkyl glycerol tetraether; pyrococcus; s layer protein</td></tr></table>"	-0.371	-0.3451	4	148
"video coding; source coding; interference alignment; distributed video; gaussian interference channel"	147	"<table><tr><td>Micro-level field;</td><td>1233</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on information theory; ieee international symposium on information theory; annual allerton conference on communication control and computing; ieee transactions on communications; ieee international conference on communications</td></tr><tr><td>Terms;</td><td>video coding; source coding; interference alignment; distributed video; gaussian interference channel</td></tr></table>"	0.8334	0.5279	5	147
"corynebacterium glutamicum; metabolic network; metabolic flux analysis; flux balance analysis; genome scale metabolic model"	145	"<table><tr><td>Micro-level field;</td><td>1102</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>metabolic engineering; biotechnology and bioengineering; applied microbiology and biotechnology; bioinformatics; bmc systems biology</td></tr><tr><td>Terms;</td><td>corynebacterium glutamicum; metabolic network; metabolic flux analysis; flux balance analysis; genome scale metabolic model</td></tr></table>"	-0.398	-0.296	4	145
"profilometry; structured light; fringe projection profilometry; dimensional shape measurement; fringe pattern"	144	"<table><tr><td>Micro-level field;</td><td>663</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; applied optics; optical engineering; optics and lasers in engineering; optics express</td></tr><tr><td>Terms;</td><td>profilometry; structured light; fringe projection profilometry; dimensional shape measurement; fringe pattern</td></tr></table>"	0.8298	-0.182	3	144
"tarim basin; sichuan basin; source rock; hydrocarbon generation; bohai bay basin"	144	"<table><tr><td>Micro-level field;</td><td>391</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic geochemistry; marine and petroleum geology; journal of petroleum science and engineering; international journal of coal geology; journal of natural gas science and engineering</td></tr><tr><td>Terms;</td><td>tarim basin; sichuan basin; source rock; hydrocarbon generation; bohai bay basin</td></tr></table>"	0.4751	-0.1602	4	144
"asymmetrical flow field flow fractionation; soret coefficient; thermodiffusion; ternary mixture"	144	"<table><tr><td>Micro-level field;</td><td>3005</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of chromatography a; journal of chemical physics; analytical chemistry; physical review e; european physical journal e</td></tr><tr><td>Terms;</td><td>asymmetrical flow field flow fractionation; soret coefficient; thermodiffusion; ternary mixture</td></tr></table>"	0.4387	-0.4592	3	144
"underwater sensor network; acoustic communication; underwater acoustic channel; protocol"	144	"<table><tr><td>Micro-level field;</td><td>2293</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>oceans-ieee; sensors; ieee journal of oceanic engineering; ieee access; journal of the acoustical society of america</td></tr><tr><td>Terms;</td><td>underwater sensor network; acoustic communication; underwater acoustic channel; protocol</td></tr></table>"	0.8151	0.5069	5	144
"aeroelastic system; flexible aircraft; limit cycle oscillation; morphing wing; delta wing"	138	"<table><tr><td>Micro-level field;</td><td>2028</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of aircraft; aiaa journal; aerospace science and technology; aeronautical journal; journal of fluids and structures</td></tr><tr><td>Terms;</td><td>aeroelastic system; flexible aircraft; limit cycle oscillation; morphing wing; delta wing</td></tr></table>"	0.809	-0.0404	3	138
"protein translocation; signal recognition particle; endoplasmic reticulum; efflux pump; seca"	138	"<table><tr><td>Micro-level field;</td><td>796</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; journal of bacteriology; journal of molecular biology; biochemistry; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms;</td><td>protein translocation; signal recognition particle; endoplasmic reticulum; efflux pump; seca</td></tr></table>"	-0.5461	-0.297	2	138
"asteroid; 67p churyumov gerasimenko; vesta; chondrule; comet"	137	"<table><tr><td>Micro-level field;</td><td>247</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>icarus; meteoritics & planetary science; astronomy & astrophysics; geochimica et cosmochimica acta; monthly notices of the royal astronomical society</td></tr><tr><td>Terms;</td><td>asteroid; 67p churyumov gerasimenko; vesta; chondrule; comet</td></tr></table>"	1.0014	-0.2145	3	137
"rogowski coil; optical current sensor; current transformer; faraday rotation; faraday effect"	132	"<table><tr><td>Micro-level field;</td><td>3083</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee transactions on instrumentation and measurement; ieee sensors journal; ieee instrumentation and measurement technology conference; sensors</td></tr><tr><td>Terms;</td><td>rogowski coil; optical current sensor; current transformer; faraday rotation; faraday effect</td></tr></table>"	0.9484	-0.2604	3	132
"mode division; photonic lantern; multi core fiber; mode division multiplexed transmission; mimo"	131	"<table><tr><td>Micro-level field;</td><td>2249</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics express; journal of lightwave technology; ieee photonics technology letters; applied optics</td></tr><tr><td>Terms;</td><td>mode division; photonic lantern; multi core fiber; mode division multiplexed transmission; mimo</td></tr></table>"	0.968	-0.3122	3	131
"trichogrammatidae; cynipidae; mymaridae; aphididae; soybean aphid"	129	"<table><tr><td>Micro-level field;</td><td>68</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of economic entomology; entomologia experimentalis et applicata; environmental entomology; biological control; journal of chemical ecology</td></tr><tr><td>Terms;</td><td>trichogrammatidae; cynipidae; mymaridae; aphididae; soybean aphid</td></tr></table>"	-0.2399	-0.2014	4	129
"metabolomics; metabolic profiling; rat; nmr; urine"	126	"<table><tr><td>Micro-level field;</td><td>755</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>metabolomics; analytical chemistry; journal of proteome research; plos one; scientific reports</td></tr><tr><td>Terms;</td><td>metabolomics; metabolic profiling; rat; nmr; urine</td></tr></table>"	-0.5742	-0.2855	2	126
"giant magnetoimpedance; microwire; amorphous microwire; gmi effect; wire"	124	"<table><tr><td>Micro-level field;</td><td>2482</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of magnetism and magnetic materials; ieee transactions on magnetics; journal of applied physics; sensors and actuators a-physical; journal of alloys and compounds</td></tr><tr><td>Terms;</td><td>giant magnetoimpedance; microwire; amorphous microwire; gmi effect; wire</td></tr></table>"	0.8398	-0.4953	3	124
"integral imaging; autostereoscopic display; visual fatigue; display; visual discomfort"	119	"<table><tr><td>Micro-level field;</td><td>2049</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics express; applied optics; journal of the society for information display; journal of display technology</td></tr><tr><td>Terms;</td><td>integral imaging; autostereoscopic display; visual fatigue; display; visual discomfort</td></tr></table>"	0.6341	0.3571	3	119
"nuclear excitation; isomer; nuclear resonant scattering; mossbauer spectroscopy; nuclear isomer"	117	"<table><tr><td>Micro-level field;</td><td>3235</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>hyperfine interactions; aip conference proceedings; physical review c; physical review letters; physical review b</td></tr><tr><td>Terms;</td><td>nuclear excitation; isomer; nuclear resonant scattering; mossbauer spectroscopy; nuclear isomer</td></tr></table>"	0.975	-0.4467	3	117
"halophilic bacterium; sp nov; patient; reclassification; description"	117	"<table><tr><td>Micro-level field;</td><td>488</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>international journal of systematic and evolutionary microbiology; antonie van leeuwenhoek international journal of general and molecular microbiology; standards in genomic sciences; systematic and applied microbiology; current microbiology</td></tr><tr><td>Terms;</td><td>halophilic bacterium; sp nov; patient; reclassification; description</td></tr></table>"	-0.3475	-0.2862	4	117
"national ignition facility; richtmyer meshkov instability; omega; nif; rayleigh taylor instability"	117	"<table><tr><td>Micro-level field;</td><td>1072</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physics of plasmas; proceedings of spie; review of scientific instruments; fusion science and technology; journal of physics conference series</td></tr><tr><td>Terms;</td><td>national ignition facility; richtmyer meshkov instability; omega; nif; rayleigh taylor instability</td></tr></table>"	0.9486	-0.3969	3	117
"bacillus; bacillus anthraci; anthrax; bacillus cereus group; spore"	115	"<table><tr><td>Micro-level field;</td><td>1861</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>infection and immunity; plos one; applied and environmental microbiology; vaccine; international journal of food microbiology</td></tr><tr><td>Terms;</td><td>bacillus; bacillus anthraci; anthrax; bacillus cereus group; spore</td></tr></table>"	-0.5252	-0.2936	2	115
"special relativity; maxwell; twin paradox; magnetic field; charge"	112	"<table><tr><td>Micro-level field;</td><td>3102</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>european journal of physics; american journal of physics; journal of electrostatics; physics essays; aip conference proceedings</td></tr><tr><td>Terms;</td><td>special relativity; maxwell; twin paradox; magnetic field; charge</td></tr></table>"	1.1839	-0.2414	3	112
"single crystal superalloy; cmsx; gamma phase; gamma precipitate"	108	"<table><tr><td>Micro-level field;</td><td>1255</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>materials science and engineering a-structural materials properties microstructure and processing; acta materialia; rare metal materials and engineering; metallurgical and materials transactions a-physical metallurgy and materials science; journal of alloys and compounds</td></tr><tr><td>Terms;</td><td>single crystal superalloy; cmsx; gamma phase; gamma precipitate</td></tr></table>"	0.8064	-0.3898	3	108
"image encryption algorithm; optical image encryption; double random phase; gyrator; correlator"	106	"<table><tr><td>Micro-level field;</td><td>1687</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; optics communications; multimedia tools and applications; optics and lasers in engineering; lecture notes in computer science</td></tr><tr><td>Terms;</td><td>image encryption algorithm; optical image encryption; double random phase; gyrator; correlator</td></tr></table>"	0.7656	0.4273	5	106
"frequency divider; data recovery circuit; low phase noise; clock; loop"	104	"<table><tr><td>Micro-level field;</td><td>193</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee journal of solid-state circuits; ieee international symposium on circuits and systems; ieee transactions on microwave theory and techniques; ieee mtt-s international microwave symposium; ieee radio frequency integrated circuits symposium</td></tr><tr><td>Terms;</td><td>frequency divider; data recovery circuit; low phase noise; clock; loop</td></tr></table>"	0.9945	0.0883	5	104
"laminated glass; glass; precision glass molding; pvb; glass structure"	103	"<table><tr><td>Micro-level field;</td><td>3327</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>engineering structures; construction and building materials; stahlbau; composite structures; proceedings of spie</td></tr><tr><td>Terms;</td><td>laminated glass; glass; precision glass molding; pvb; glass structure</td></tr></table>"	0.8028	-0.2003	3	103
"clostridium difficile infection; clostridium; patient; treatment; detection"	102	"<table><tr><td>Micro-level field;</td><td>1106</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>anaerobe; infection control and hospital epidemiology; journal of clinical microbiology; clinical infectious diseases; plos one</td></tr><tr><td>Terms;</td><td>clostridium difficile infection; clostridium; patient; treatment; detection</td></tr></table>"	-0.5906	-0.2525	2	102
"resin transfer molding process; resin flow; flow; liquid composite molding; cure"	100	"<table><tr><td>Micro-level field;</td><td>2179</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>composites part a-applied science and manufacturing; journal of composite materials; polymer composites; composites science and technology; aip conference proceedings</td></tr><tr><td>Terms;</td><td>resin transfer molding process; resin flow; flow; liquid composite molding; cure</td></tr></table>"	0.788	-0.2183	3	100
"sphere; discrepancy; approximation; function; tractability"	95	"<table><tr><td>Micro-level field;</td><td>2870</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>journal of complexity; lecture notes in computer science; journal of approximation theory; mathematics of computation; mathematics and computers in simulation</td></tr><tr><td>Terms;</td><td>sphere; discrepancy; approximation; function; tractability</td></tr></table>"	1.0262	0.2138	5	95
"transactional memory; volatile memory; dram; phase change memory; smt processor"	95	"<table><tr><td>Micro-level field;</td><td>367</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; acm sigplan notices; ieee transactions on computers; acm transactions on architecture and code optimization; international symposium on high-performance computer architecture-proceedings</td></tr><tr><td>Terms;</td><td>transactional memory; volatile memory; dram; phase change memory; smt processor</td></tr></table>"	0.742	0.561	5	95
"localization; indoor positioning; wireless sensor network; smartphone; rssi"	92	"<table><tr><td>Micro-level field;</td><td>196</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>international conference on indoor positioning and indoor navigation; sensors; lecture notes in computer science; ieee vehicular technology conference; international conference on acoustics speech and signal processing icassp</td></tr><tr><td>Terms;</td><td>localization; indoor positioning; wireless sensor network; smartphone; rssi</td></tr></table>"	0.7529	0.4833	5	92
"multiple description; spatial error concealment; wireless video transmission; ad hoc network"	91	"<table><tr><td>Micro-level field;</td><td>1542</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; ieee international conference on image processing icip; lecture notes in computer science; ieee transactions on circuits and systems for video technology; international conference on acoustics speech and signal processing icassp</td></tr><tr><td>Terms;</td><td>multiple description; spatial error concealment; wireless video transmission; ad hoc network</td></tr></table>"	0.7812	0.553	5	91
"laser cooling; optical refrigeration; solid; semiconductor; optical cooling"	90	"<table><tr><td>Micro-level field;</td><td>3748</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of applied physics; journal of the optical society of america b-optical physics; applied physics letters; conference on lasers and electro-optics</td></tr><tr><td>Terms;</td><td>laser cooling; optical refrigeration; solid; semiconductor; optical cooling</td></tr></table>"	0.8978	-0.4773	3	90
"neisseria; neisseria gonorrhoeae; meningococcal disease; neisseria meningitidi; outer membrane vesicle"	88	"<table><tr><td>Micro-level field;</td><td>1728</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>vaccine; infection and immunity; plos one; journal of bacteriology; molecular microbiology</td></tr><tr><td>Terms;</td><td>neisseria; neisseria gonorrhoeae; meningococcal disease; neisseria meningitidi; outer membrane vesicle</td></tr></table>"	-0.5912	-0.273	2	88
"probiotic bacterium; microencapsulation; kefir; viability; freeze"	84	"<table><tr><td>Micro-level field;</td><td>383</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>applied and environmental microbiology; lwt-food science and technology; international journal of food microbiology; journal of dairy science; journal of applied microbiology</td></tr><tr><td>Terms;</td><td>probiotic bacterium; microencapsulation; kefir; viability; freeze</td></tr></table>"	-0.5592	-0.2751	4	84
"trip steel; trip; dual phase steel; plasticity steel; quenching"	82	"<table><tr><td>Micro-level field;</td><td>512</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>materials science and engineering a-structural materials properties microstructure and processing; metallurgical and materials transactions a-physical metallurgy and materials science; materials science forum; acta materialia; scripta materialia</td></tr><tr><td>Terms;</td><td>trip steel; trip; dual phase steel; plasticity steel; quenching</td></tr></table>"	0.8072	-0.3798	3	82
"triterpene glycoside; diterpenoid; guanacastepene; sterol; new ceramide"	82	"<table><tr><td>Micro-level field;</td><td>1118</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of natural products; marine drugs; tetrahedron letters; tetrahedron; organic letters</td></tr><tr><td>Terms;</td><td>triterpene glycoside; diterpenoid; guanacastepene; sterol; new ceramide</td></tr></table>"	-0.3694	-0.4905	3	82
"lightning; cloud; thunderstorm; sprite; grounding system"	82	"<table><tr><td>Micro-level field;</td><td>1124</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of geophysical research-atmospheres; ieee transactions on power delivery; geophysical research letters; ieee transactions on electromagnetic compatibility; atmospheric research</td></tr><tr><td>Terms;</td><td>lightning; cloud; thunderstorm; sprite; grounding system</td></tr></table>"	0.8484	-0.1123	5	82
"quartz; tld; osl; optical dating; sediment"	80	"<table><tr><td>Micro-level field;</td><td>1478</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>radiation measurements; radiation protection dosimetry; quaternary geochronology; journal of luminescence; applied radiation and isotopes</td></tr><tr><td>Terms;</td><td>quartz; tld; osl; optical dating; sediment</td></tr></table>"	0.3212	-0.1718	3	80
"human action recognition; smart home; gesture recognition; human activity; gesture"	79	"<table><tr><td>Micro-level field;</td><td>336</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; ieee conference on computer vision and pattern recognition; international conference on pattern recognition; sensors; ieee international conference on image processing icip</td></tr><tr><td>Terms;</td><td>human action recognition; smart home; gesture recognition; human activity; gesture</td></tr></table>"	0.6128	0.4679	5	79
"ixodidae; borrelia burgdorferi; lyme disease; lyme borreliosis; babesia"	79	"<table><tr><td>Micro-level field;</td><td>144</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>ticks and tick-borne diseases; veterinary parasitology; parasites & vectors; journal of medical entomology; experimental and applied acarology</td></tr><tr><td>Terms;</td><td>ixodidae; borrelia burgdorferi; lyme disease; lyme borreliosis; babesia</td></tr></table>"	-0.6077	-0.264	4	79
"moringa oleifera; coagulation performance; bioflocculant; coagulant"	74	"<table><tr><td>Micro-level field;</td><td>1456</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources;</td><td>water research; desalination and water treatment; water science and technology; chemical engineering journal; separation and purification technology</td></tr><tr><td>Terms;</td><td>moringa oleifera; coagulation performance; bioflocculant; coagulant</td></tr></table>"	0.2569	-0.3907	3	74
"power distribution network; substrate noise; power supply noise; noise; power integrity"	73	"<table><tr><td>Micro-level field;</td><td>1814</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on electromagnetic compatibility; ieee international symposium on electromagnetic compatibility; electronic components and technology conference; asia-pacific international symposium on electromagnetic compatibility; ieee transactions on components packaging and manufacturing technology</td></tr><tr><td>Terms;</td><td>power distribution network; substrate noise; power supply noise; noise; power integrity</td></tr></table>"	0.9868	0.0697	5	73
"microencapsulation; glass transition; spray; wall material; spray drying"	73	"<table><tr><td>Micro-level field;</td><td>2276</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>drying technology; journal of food engineering; powder technology; food chemistry; lwt-food science and technology</td></tr><tr><td>Terms;</td><td>microencapsulation; glass transition; spray; wall material; spray drying</td></tr></table>"	-0.2607	-0.4209	4	73
"non foster circuit; optical theorem; radiation q; electrically small antennas; negative group delay circuit"	73	"<table><tr><td>Micro-level field;</td><td>3128</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee antennas and propagation society international symposium; ieee transactions on antennas and propagation; ieee antennas and wireless propagation letters; proceedings of the european conference on antennas and propagation; ieee antennas and propagation magazine</td></tr><tr><td>Terms;</td><td>non foster circuit; optical theorem; radiation q; electrically small antennas; negative group delay circuit</td></tr></table>"	1.0162	0.0264	5	73
