nuts2	country_iso_alpha3_code	cluster_id1	counts
FRH0	FRA	376	16
FRI3	FRA	2414	513
SE11	SWE	299	1
DK01	DNK	1450	2
AT32	AUT	233	6
UKM7	GBR	1605	8
NL33	NLD	1450	6
EE00	EST	83	3
ES41	ESP	28	3
TR90	TUR	1891	107
ITC1	ITA	299	60
UKD3	GBR	233	70
UKE1	GBR	1891	214
FR10	FRA	83	18
NL41	NLD	1605	3
DE91	DEU	1120	4
BE21	BEL	2414	38
PL51	POL	233	6
FRI1	FRA	299	7
ITI1	ITA	1891	210
FR10	FRA	2184	15
DK03	DNK	1891	9
UKM6	GBR	1332	14
DE50	DEU	1605	1
FRJ1	FRA	486	2
FRD1	FRA	1332	4
ITH2	ITA	28	2
NL33	NLD	1120	12
NO0A	NOR	1332	34
NL32	NLD	233	47
UKM8	GBR	1237	15
BE23	BEL	466	8
FR10	FRA	299	20
NL22	NLD	1366	5
ITC4	ITA	1332	7
BE21	BEL	137	10
TR72	TUR	137	108
NL31	NLD	2086	63
ES62	ESP	2414	76
ITC4	ITA	83	27
HR05	HRV	233	28
BG41	BGR	137	9
DE21	DEU	2086	185
FRK2	FRA	466	10
IE05	IRL	83	2
PT17	PRT	1450	56
UKE4	GBR	1120	1
ES51	ESP	233	385
FRE1	FRA	1450	6
UKI3	GBR	233	24
NO08	NOR	2086	40
DK01	DNK	2414	19
CH03	CHE	233	1
TR61	TUR	137	2
NL21	NLD	2293	2
EL43	GRC	1605	16
IE05	IRL	299	8
FRJ1	FRA	2414	76
NL21	NLD	137	81
ES12	ESP	1891	37
UKH1	GBR	28	101
NL22	NLD	466	12
DK05	DNK	1891	508
DE72	DEU	2086	1
DK04	DNK	2086	16
