nuts2	country_iso_alpha3_code	cluster_id1	counts
FRE2	FRA	1001	11
DK02	DNK	66	452
NL33	NLD	1843	19
SE12	SWE	1391	3
DE24	DEU	107	30
FRJ2	FRA	11	71
UKK1	GBR	1001	10
IE04	IRL	1322	4
ES61	ESP	422	28
ITG1	ITA	772	540
HU11	HUN	721	25
SE22	SWE	1151	33
DE40	DEU	3573	1112
DEA3	DEU	233	8
EL63	GRC	1830	23
UKJ1	GBR	425	8
ES30	ESP	578	291
NL11	NLD	2635	14
DE26	DEU	274	50
UKF1	GBR	50	297
FI19	FIN	2022	2
DEA5	DEU	1203	16
DE30	DEU	1675	8
CZ01	CZE	556	13
CH04	CHE	1628	424
UKD6	GBR	6	36
CH01	CHE	232	6
UKI3	GBR	1231	538
FRJ2	FRA	557	18
UKJ1	GBR	178	2
SE22	SWE	878	91
DEA2	DEU	1491	15
TR62	TUR	1605	1
DEA1	DEU	1147	49
UKJ3	GBR	1588	3
DE30	DEU	1264	32
EL54	GRC	599	33
DE40	DEU	1709	5
ITG2	ITA	1852	4
UKD3	GBR	44	49
PT16	PRT	128	30
EL63	GRC	1075	24
DEB3	DEU	3414	86
BE24	BEL	3082	4
DEA2	DEU	0	66
ES61	ESP	232	6
PL62	POL	721	60
UKD7	GBR	2126	344
DE23	DEU	1025	8
UKK1	GBR	780	5
CH02	CHE	97	4201
FRE1	FRA	1935	77
FRL0	FRA	1113	144
DE71	DEU	316	26
UKL2	GBR	2537	6
ITH5	ITA	2184	1
RO42	ROU	337	9
NL22	NLD	450	55
ES30	ESP	2537	4
FRD2	FRA	1852	8
PT11	PRT	651	8
NL22	NLD	341	6
UKJ2	GBR	532	46
ITC4	ITA	1955	6
ITC1	ITA	906	8
SE23	SWE	450	4
RO42	ROU	857	120
RS11	SRB	1711	12
DE21	DEU	734	1376
ITI4	ITA	1270	8
ES61	ESP	123	36
UKF2	GBR	41	15
NL11	NLD	598	1
DK03	DNK	299	10
TR51	TUR	1490	3
DED2	DEU	1778	49
NL33	NLD	2743	229
UKE3	GBR	83	2
DE60	DEU	593	233
DEA5	DEU	721	438
ES51	ESP	2112	132
ITC4	ITA	2026	2
FRK2	FRA	857	362
FRI1	FRA	1226	27
PT17	PRT	217	11
DE60	DEU	230	102
UKG3	GBR	299	332
ITC3	ITA	412	5
ITI4	ITA	78	2128
DEG0	DEU	776	106
PL51	POL	274	3
EL52	GRC	41	37
FRF1	FRA	97	268
ES30	ESP	2354	72
ITI4	ITA	598	48
CH03	CHE	1291	2
DE72	DEU	525	3
ITH5	ITA	218	20
CH04	CHE	1139	2
DEE0	DEU	1343	4
PL41	POL	328	6
FRH0	FRA	1025	25
TR10	TUR	321	4
DED5	DEU	253	6
SE23	SWE	1369	8
EL63	GRC	156	4347
TR10	TUR	328	23
FR10	FRA	1233	8
UKN0	GBR	717	1
BE35	BEL	1587	141
FRF3	FRA	451	6
ITG1	ITA	17	1762
SE11	SWE	1703	1
ITH3	ITA	1258	306
UKD7	GBR	227	20
ES52	ESP	1610	3
DE21	DEU	1743	7
FRG0	FRA	1847	1685
ES51	ESP	268	419
DEA5	DEU	1965	3
NL21	NLD	518	32
PL71	POL	1138	14
UKJ2	GBR	995	8
DE72	DEU	1743	8
DEF0	DEU	784	1
ITI4	ITA	97	1
DEA3	DEU	50	2516
DE71	DEU	1299	16
SK01	SVK	71	22
ES41	ESP	646	8
BG41	BGR	3106	2
ITI4	ITA	1835	6
FR10	FRA	1259	366
DEC0	DEU	481	8
DE71	DEU	245	186
LV00	LVA	218	7
FRB0	FRA	451	165
ITF3	ITA	3073	4
DE71	DEU	1553	82
ITF3	ITA	525	127
UKH2	GBR	2537	10
UKD3	GBR	25	4
FRD1	FRA	395	1
CZ01	CZE	1247	1673
BE22	BEL	245	401
ES41	ESP	1831	14
ITG1	ITA	245	97
DE13	DEU	780	66
DK04	DNK	470	1
DK01	DNK	2088	78
DEA2	DEU	1935	8
UKI6	GBR	348	27
ITH5	ITA	2	86
EL43	GRC	721	66
ES30	ESP	215	37
ES51	ESP	377	1499
DEA3	DEU	1576	3
DEA2	DEU	800	53
DE92	DEU	1553	144
UKG1	GBR	3198	18
NL22	NLD	360	30
DE21	DEU	17	1976
DE14	DEU	1263	171
DEA5	DEU	785	3
DEB3	DEU	1258	28
BG41	BGR	105	102
ITH3	ITA	2	5
BE33	BEL	1100	2
ITF4	ITA	2081	96
NL31	NLD	3049	49
DE92	DEU	17	92
ES30	ESP	286	3
UKI3	GBR	184	570
UKG3	GBR	598	30
UKF2	GBR	2223	2
DE11	DEU	479	900
FRD1	FRA	1352	25
AT22	AUT	1316	18
NO09	NOR	3371	14
BE23	BEL	97	4
NO08	NOR	2821	3
NL22	NLD	87	2792
ITH3	ITA	1904	32
FRB0	FRA	534	1
SE12	SWE	1847	439
DE71	DEU	3500	2
UKI3	GBR	158	5
ES61	ESP	486	90
PT11	PRT	124	5
FI1C	FIN	942	40
BE23	BEL	1835	2
CZ03	CZE	1878	10
DE21	DEU	563	9
DED4	DEU	556	429
SE22	SWE	377	25
FRE1	FRA	0	4
ES61	ESP	377	165
IE05	IRL	774	13
DE14	DEU	0	5
UKK1	GBR	1737	8
AT13	AUT	1956	188
SE12	SWE	662	2
FRK2	FRA	2685	27
FRF3	FRA	2996	36
ES12	ESP	28	29
FRI2	FRA	800	22
TR10	TUR	765	5
UKH2	GBR	1075	4
SE12	SWE	128	917
UKM6	GBR	431	5
DEA1	DEU	684	22
RO32	ROU	2086	3
ES22	ESP	381	9
AT33	AUT	1778	4
FRK2	FRA	2849	144
UKD7	GBR	1580	290
FRF3	FRA	1778	25
FRK2	FRA	83	15
PT11	PRT	352	4
FRI2	FRA	128	114
FRF3	FRA	204	20
PL61	POL	28	45
DE94	DEU	19	258
DE12	DEU	220	12
DE12	DEU	1958	3
DEG0	DEU	2	72
ES30	ESP	6	2953
SI04	SVN	336	4
FI1B	FIN	1398	3
HR05	HRV	1778	97
NL22	NLD	158	4
PL71	POL	2629	2
ITF1	ITA	765	43
FRF1	FRA	377	15103
DEA3	DEU	323	38
DED5	DEU	25	62
NL41	NLD	2463	5
UKE1	GBR	501	6
DE40	DEU	1918	1166
FRJ2	FRA	1290	81
BG34	BGR	785	10
RO32	ROU	2112	91
CH03	CHE	301	4
ITF3	ITA	670	16
SE22	SWE	78	91
BE10	BEL	622	9
FRG0	FRA	738	326
DEA1	DEU	1401	14
TRB1	TUR	959	10
DEC0	DEU	208	63
EE00	EST	1343	8
UKI3	GBR	222	51
EL63	GRC	593	3
FRH0	FRA	218	20
UKK1	GBR	44	80
DE11	DEU	251	54
FRL0	FRA	377	47
FRF3	FRA	14	214
TR10	TUR	556	608
UKJ2	GBR	50	268
FRJ1	FRA	527	32
DE21	DEU	1299	4
PL81	POL	227	6
CH04	CHE	911	68
DEG0	DEU	548	17
RO32	ROU	1604	3
FRH0	FRA	2471	15
DEG0	DEU	21	23
LT01	LTU	205	2
PL63	POL	50	1737
DED5	DEU	208	1512
DEG0	DEU	301	29
ES52	ESP	1270	2
ITH3	ITA	1075	2
FRL0	FRA	496	26
UKE4	GBR	981	341
UKM7	GBR	158	49
EL63	GRC	256	370
PL63	POL	995	2
FRF1	FRA	1203	2
PT11	PRT	5	190
FRK2	FRA	484	46
UKC2	GBR	3049	143
DE60	DEU	911	12
UKK4	GBR	58	7
DE12	DEU	586	72
DE80	DEU	222	2
BE32	BEL	28	294
UKM7	GBR	431	20
UKJ1	GBR	14	2224
LT02	LTU	87	646
UKK4	GBR	1276	16
ITH5	ITA	899	54
SE11	SWE	1777	2
EL30	GRC	299	3906
DEA5	DEU	313	1
FRF1	FRA	942	630
DE26	DEU	438	2
DEA5	DEU	2996	12
FRL0	FRA	878	70
DE40	DEU	19	36
ITH3	ITA	2293	2
DK04	DNK	900	30
PL91	POL	17	3124
BE21	BEL	1138	112
ITF6	ITA	47	9
CZ03	CZE	316	12
UKD4	GBR	1129	27
FI1D	FIN	184	12
ES62	ESP	765	10
DE40	DEU	2243	4
NL21	NLD	637	2
DE25	DEU	125	24
PL21	POL	1025	6
FRB0	FRA	377	7
TR51	TUR	6	847
DE72	DEU	316	12
NL33	NLD	677	2
EL30	GRC	1135	5
DEG0	DEU	1580	38
ES11	ESP	1468	2
DE60	DEU	1101	118
ITC4	ITA	3147	20
FRE1	FRA	1019	74
DE30	DEU	595	1
UKJ2	GBR	1258	16
CH02	CHE	2725	12
ITH2	ITA	699	8
FRB0	FRA	1595	2
UKJ1	GBR	1778	144
SE23	SWE	1025	2
NL32	NLD	481	16
PL51	POL	348	39
BE24	BEL	1247	39
ITI1	ITA	857	22
SE23	SWE	2243	1
FRK2	FRA	47	9
DE22	DEU	252	28
CZ01	CZE	1475	105
PL51	POL	1457	4
DEG0	DEU	2126	4245
HU33	HUN	2	20
RO11	ROU	252	4
ES51	ESP	1955	2
NL32	NLD	1165	6
HR05	HRV	1065	28
ITF6	ITA	959	10
FRI2	FRA	218	4
NL32	NLD	1001	6
PL91	POL	772	4197
FRK2	FRA	2	32
FR10	FRA	2088	137
UKM8	GBR	1231	12
DEA2	DEU	556	166
MK00	MKD	3106	1
DEA2	DEU	1610	15
UKJ2	GBR	21	3
IE06	IRL	891	6
ITG2	ITA	2135	8
CH03	CHE	1490	1
ES11	ESP	395	7
FRK2	FRA	2274	222
RO32	ROU	245	440
UKG3	GBR	2243	40
DE21	DEU	3108	18
DED4	DEU	482	3
ES24	ESP	2026	6
DE40	DEU	501	42
SE12	SWE	1462	56
UKK1	GBR	1628	11
ES30	ESP	588	2
TR10	TUR	2121	1010
SE12	SWE	2509	45
DEE0	DEU	1015	39
UKJ3	GBR	695	2
SE12	SWE	2516	2
CH04	CHE	616	8
FRC1	FRA	44	22
PL22	POL	2566	10
AT21	AUT	350	8
NO06	NOR	1247	40
CZ06	CZE	1352	12
AT13	AUT	3248	1
ES30	ESP	1597	2
PL51	POL	557	495
FRE1	FRA	556	3
DE30	DEU	1058	13
UKH1	GBR	599	2738
HU33	HUN	21	12
UKC2	GBR	2085	2
FRL0	FRA	97	39
PL21	POL	125	4
DE26	DEU	184	68
UKE4	GBR	599	113
BG41	BGR	150	34
DE23	DEU	1925	2
FRL0	FRA	268	10
FRI3	FRA	3106	48
PL91	POL	271	2
DEA5	DEU	21	13
UKD3	GBR	1628	63
UKH1	GBR	1290	1
UKK4	GBR	248	21
DE91	DEU	1311	128
DEA2	DEU	1401	341
DEA2	DEU	518	5
FR10	FRA	1587	102
EL30	GRC	598	6
DEA3	DEU	413	16
FI1B	FIN	479	22
DE73	DEU	64	5
ITH5	ITA	1291	1810
BG41	BGR	5	249
FRK2	FRA	3302	6
UKG3	GBR	123	56
FRI1	FRA	3147	4
SE22	SWE	695	7
DE30	DEU	557	772
DED5	DEU	1490	40
HU33	HUN	47	13
ITG1	ITA	1935	156
DEB3	DEU	377	923
FRL0	FRA	123	384
PL22	POL	268	4
CH04	CHE	381	59
ES30	ESP	1407	6
NL41	NLD	1428	12
NL11	NLD	752	7
FRK2	FRA	1956	506
DE80	DEU	2240	2
UKD1	GBR	54	2
TR31	TUR	527	4
ES30	ESP	1927	18
UKJ1	GBR	268	12
DE11	DEU	878	193
FRI3	FRA	124	3
PT15	PRT	752	12
TR62	TUR	78	566
FRK2	FRA	1011	2
PL71	POL	17	29
PL91	POL	3500	2
NL11	NLD	1025	56
ES30	ESP	2894	5
UKG2	GBR	622	4
FRH0	FRA	1308	297
UKJ3	GBR	377	51
TR31	TUR	800	4
TR31	TUR	1854	224
TR10	TUR	900	2
PL51	POL	695	4
EL54	GRC	699	4
DEA1	DEU	2933	66
IE06	IRL	1290	20
DEC0	DEU	253	1
DE12	DEU	2331	80
BE33	BEL	1553	56
PT17	PRT	105	1263
TR51	TUR	1015	313
DE11	DEU	1289	1
EL30	GRC	662	2
FRJ1	FRA	1401	217
UKJ3	GBR	486	12
HR03	HRV	19	4
PT11	PRT	233	2
DE14	DEU	1398	3
UKD7	GBR	1490	4
NL22	NLD	1291	4
FR10	FRA	433	9
CZ07	CZE	623	6
NL33	NLD	2560	45
DEC0	DEU	1580	152
DE11	DEU	534	18
DEG0	DEU	2354	1
ITH5	ITA	2300	16
NL21	NLD	891	123
AT22	AUT	98	1
UKD3	GBR	899	4
DE60	DEU	1628	52
NL32	NLD	721	157
DK05	DNK	337	2211
FRB0	FRA	14	50
SE12	SWE	218	2
DEG0	DEU	593	6
SE11	SWE	578	52
PL63	POL	5	14
FRK2	FRA	738	39
CH01	CHE	1524	33
FRC2	FRA	78	3
IE05	IRL	6	63
DE71	DEU	2610	8
ITC4	ITA	374	20
ITC4	ITA	2537	24
SE23	SWE	87	30062
DE13	DEU	2933	196
SE12	SWE	1025	12
DE13	DEU	208	1142
DEA1	DEU	128	143
DE40	DEU	755	6
ITF3	ITA	152	24
ES61	ESP	1958	43
FI1D	FIN	374	6
DK02	DNK	220	20
UKE3	GBR	1918	1126
DEA1	DEU	848	104
SE12	SWE	1709	830
ITH4	ITA	857	60
ITC3	ITA	865	19
DE25	DEU	462	10
UKF2	GBR	616	4
FR10	FRA	452	2
UKM8	GBR	286	6
ITI1	ITA	921	8
FRE1	FRA	829	4
TRA1	TUR	128	18
FRB0	FRA	878	102
FRL0	FRA	1778	5
AT33	AUT	1457	4
EL63	GRC	1258	50
NL22	NLD	2882	6
ITF3	ITA	1322	4
DEA5	DEU	104	1
TRB1	TUR	3388	6
UKK1	GBR	156	8669
DK02	DNK	721	39
UKE3	GBR	1754	2
UKL2	GBR	481	1
TR51	TUR	578	482
FI1C	FIN	68	9
DE50	DEU	1231	2921
TR31	TUR	337	1
UKD6	GBR	1352	24
DED2	DEU	496	36
ES61	ESP	557	114
AT31	AUT	902	2
ES61	ESP	1077	12
UKE2	GBR	0	5
NL41	NLD	2074	31
FRE1	FRA	3904	8
DE21	DEU	1135	6
PT11	PRT	525	28
AT33	AUT	911	2
SE21	SWE	110	2
FRL0	FRA	14	465
ES22	ESP	205	3
RO11	ROU	5	150
FRF3	FRA	377	18
RO32	ROU	17	758
NL21	NLD	599	64
TR52	TUR	1120	4
RO42	ROU	639	30
DE26	DEU	316	5
AT33	AUT	316	16
IE05	IRL	2509	19
SE11	SWE	1147	42
FRG0	FRA	391	8
LU00	LUX	1019	3
LT02	LTU	2914	75
UKL1	GBR	17	103
DE71	DEU	2806	14
ITC3	ITA	232	2
RO32	ROU	1138	10
LT01	LTU	1275	24
FI1B	FIN	87	2
NL13	NLD	1185	2
DEA4	DEU	1490	16
ES11	ESP	41	256
EL43	GRC	1289	136
UKD3	GBR	1525	224
NL41	NLD	532	4
ITH5	ITA	995	7
DE30	DEU	1456	3
FRJ1	FRA	1025	12
DEA2	DEU	752	25
BE35	BEL	2240	12
PL21	POL	684	24
DE11	DEU	2610	8
UKH3	GBR	123	5
CH04	CHE	2463	183
CZ07	CZE	41	20
BE10	BEL	1939	39
DEG0	DEU	532	27
AT22	AUT	734	822
DE72	DEU	959	15
FRL0	FRA	1675	144
AT11	AUT	2269	48
NO08	NOR	857	4
NL41	NLD	1515	2
BE10	BEL	721	80
FRJ2	FRA	1553	77
FRK2	FRA	2142	37
NO06	NOR	1462	4
ITH3	ITA	201	346
FRF3	FRA	17	291
DE71	DEU	2260	12
DE13	DEU	867	40
DE92	DEU	1270	2
UKL1	GBR	252	156
FRL0	FRA	1948	30
UKE4	GBR	2745	10
ITH3	ITA	227	4
DE40	DEU	1407	29
FRI3	FRA	323	6
DE30	DEU	1964	1
UKF1	GBR	1075	37
CZ06	CZE	218	2
UKF1	GBR	21	3
UKM7	GBR	556	34
BG41	BGR	2849	4
ITH4	ITA	2894	5
UKM6	GBR	1546	186
DEA2	DEU	2725	4
FRK1	FRA	525	4
FRJ2	FRA	66	3545
NL32	NLD	1316	92
UKH3	GBR	1553	3
SE11	SWE	475	53
EL54	GRC	50	288
UKE3	GBR	1831	1802
EL30	GRC	479	12
TR51	TUR	623	7
UKH1	GBR	245	580
NL32	NLD	22	20
BE23	BEL	1382	66
SI04	SVN	1316	6
DE30	DEU	981	111
UKJ1	GBR	2674	20
EL54	GRC	5	9
DEA1	DEU	1854	625
SE22	SWE	107	1
FRI1	FRA	233	8
FRJ1	FRA	954	4
UKF1	GBR	484	20
DE60	DEU	2537	163
DE13	DEU	57	16
FI1D	FIN	525	2
ES52	ESP	479	227
CZ03	CZE	1013	16
DE25	DEU	578	4
UKF2	GBR	1458	4
BE10	BEL	220	8
UKD3	GBR	796	2
FR10	FRA	247	24
UKM7	GBR	2529	4
ES30	ESP	321	46
UKD3	GBR	1843	4
TR33	TUR	1605	18
IE04	IRL	3147	4
AT22	AUT	323	2
TR33	TUR	11	6
FRL0	FRA	3147	30
DE21	DEU	178	4
AT13	AUT	697	31
ITI1	ITA	1728	20
UKH1	GBR	271	172
UKG3	GBR	245	8
UKK1	GBR	1525	2049
ITH4	ITA	1493	12
UKG3	GBR	772	489
DE12	DEU	3282	5
EL30	GRC	823	5
FI1B	FIN	697	75
TR22	TUR	1854	613
DE13	DEU	2377	4
NL32	NLD	1088	2
BE23	BEL	1038	22
UKE2	GBR	1151	8
DE30	DEU	271	110
IE05	IRL	899	114
PL21	POL	1275	144
UKC1	GBR	2463	3
EL43	GRC	78	37
FI1C	FIN	2423	4
PT16	PRT	125	16
FI1C	FIN	1896	3
DK03	DNK	1369	3
TR10	TUR	1247	24
DE26	DEU	252	262
FRF1	FRA	804	6
ES11	ESP	758	4
DEA2	DEU	251	6
UKC1	GBR	381	27
PL91	POL	107	2
DE24	DEU	3532	20
TRC2	TUR	17	212
UKC2	GBR	462	2
PL42	POL	105	35
FRI3	FRA	5	31
ITF1	ITA	0	2
NL31	NLD	0	36
DEG0	DEU	233	6
PL82	POL	1835	1
DEA3	DEU	1927	26
ITI1	ITA	1011	14
DE92	DEU	268	1
NO08	NOR	1738	6
TR31	TUR	2471	6
DEA4	DEU	880	6
UKC1	GBR	616	6
ES61	ESP	2112	166
UKJ2	GBR	593	12
UKC2	GBR	906	4
FRB0	FRA	232	6
UKJ3	GBR	1553	9
DE11	DEU	248	207
FR10	FRA	2557	2
DE27	DEU	1100	1
RO11	ROU	1939	1
PL21	POL	2178	24
DE13	DEU	1259	11
FR10	FRA	2721	3
IE06	IRL	496	6
CH01	CHE	1129	405
ES30	ESP	530	118
NL41	NLD	525	6
DEF0	DEU	527	9
NL41	NLD	252	3788
SE12	SWE	2670	12
NL32	NLD	599	6
CH03	CHE	2088	704
DEA1	DEU	2509	20
NL21	NLD	1778	22
UKM7	GBR	328	2
SK01	SVK	1369	16
ES41	ESP	299	346
DE91	DEU	1151	6
ITI1	ITA	301	112
CH04	CHE	1580	2
UKJ1	GBR	910	99
FRI1	FRA	988	4
PL22	POL	1457	2
ITF1	ITA	299	366
ITC3	ITA	377	40
UKD3	GBR	352	9
PL51	POL	1026	21
ITC4	ITA	525	8
NL22	NLD	3550	10
UKH3	GBR	1299	54
ES41	ESP	2654	26
FRG0	FRA	208	1719
UKD6	GBR	41	606
ITC4	ITA	5	278
DE72	DEU	268	8
FRD1	FRA	639	48
DEE0	DEU	1468	108
ES21	ESP	723	2
LT01	LTU	558	16
BG41	BGR	857	4
ES61	ESP	1129	12
FRK2	FRA	150	532
ITF3	ITA	2022	9
BE10	BEL	1165	2
LV00	LVA	215	64
NL22	NLD	293	18
FRG0	FRA	645	79
UKM7	GBR	2821	14
FRF1	FRA	348	3218
BG41	BGR	50	224
PL22	POL	593	16
NL32	NLD	2890	24
NL31	NLD	128	52
UKJ4	GBR	774	4
PL41	POL	299	74
PT17	PRT	5	30
ITI1	ITA	1291	18
ITG1	ITA	84	2
DK01	DNK	880	2
FRB0	FRA	550	12
EL52	GRC	19	6
UKH2	GBR	616	4
CH04	CHE	233	72
UKI3	GBR	1138	13
CH04	CHE	1098	931
FR10	FRA	2766	15
UKG3	GBR	518	2
NL41	NLD	734	8175
DEF0	DEU	1263	1632
CH03	CHE	25	61
CZ05	CZE	288	12
DE30	DEU	1254	14
SE12	SWE	360	181
UKI7	GBR	765	26
CH01	CHE	393	40
ITI4	ITA	1604	20
SE12	SWE	880	11
NL41	NLD	50	19027
ITF6	ITA	220	1
DE50	DEU	772	1054
FI19	FIN	383	19
IE06	IRL	14	6481
UKJ3	GBR	17	11
AT33	AUT	1553	189
ES11	ESP	2249	2
ITI4	ITA	2822	80
DE92	DEU	2806	18
ES52	ESP	878	65
BE10	BEL	156	1
NO06	NOR	3532	200
UKE3	GBR	150	92
UKL2	GBR	699	2
ES21	ESP	1015	150
BG41	BGR	622	28
ES52	ESP	1398	6
ES51	ESP	2610	3
TR51	TUR	1468	71
ES51	ESP	152	3
ES11	ESP	321	116
ES11	ESP	848	169
ITC4	ITA	734	4766
UKI3	GBR	2166	29
ITI1	ITA	47	12
NL33	NLD	44	105
HU11	HUN	1219	77
DEG0	DEU	323	1
IE06	IRL	1878	342
UKE3	GBR	321	12
PL51	POL	17	71
AT31	AUT	2223	65
UKI3	GBR	3220	28
DE14	DEU	511	6
ES22	ESP	1259	1
DE91	DEU	598	4
ITG1	ITA	1948	6
ITC4	ITA	760	16
TR61	TUR	921	1
LV00	LVA	6	2
CH03	CHE	1587	69
BE24	BEL	942	581
UKM8	GBR	1944	8
DE30	DEU	17	2211
ES43	ESP	1777	24
LV00	LVA	1580	294
NL31	NLD	3573	1310
DE13	DEU	501	66
CZ01	CZE	2635	252
UKD7	GBR	2142	11
ITH5	ITA	857	2672
ES52	ESP	695	196
DEF0	DEU	273	1
UKL1	GBR	907	43
DE71	DEU	2080	24
PL22	POL	1065	2
ITC1	ITA	784	28
DE50	DEU	2629	42
ES51	ESP	2745	26
BE10	BEL	230	3
UKJ3	GBR	451	5
UKM8	GBR	3062	41
DE40	DEU	321	22
UKF1	GBR	1322	1
SE11	SWE	1831	268
UKF2	GBR	1831	432
DEA4	DEU	25	10
DEC0	DEU	41	24
ITF4	ITA	227	42
DEG0	DEU	924	78
UKG1	GBR	316	6
AT13	AUT	41	144
FI1D	FIN	2488	4
ES13	ESP	3396	654
DEA1	DEU	125	8
ES52	ESP	1077	87
SE11	SWE	2612	6
ITH4	ITA	1291	171
ES51	ESP	178	1702
PL91	POL	496	18
ITF4	ITA	336	4
FRE1	FRA	717	1
HU21	HUN	2619	232
DE91	DEU	527	16
DE30	DEU	637	22
EL63	GRC	1965	1
PL51	POL	2443	2
UKE4	GBR	3115	4
PL91	POL	14	343
DEA2	DEU	1588	24
CH03	CHE	2933	2
UKE2	GBR	778	6
UKE1	GBR	1667	7
DED4	DEU	1411	16
SE12	SWE	6	597
EL30	GRC	752	3
UKI3	GBR	274	70
FRI3	FRA	857	1422
DEE0	DEU	755	4
DEB3	DEU	114	64
FRL0	FRA	2112	168
UKH1	GBR	1553	4
SE11	SWE	639	31
DEA5	DEU	1338	2
PT15	PRT	623	140
ES51	ESP	204	1
UKE3	GBR	2721	292
EL43	GRC	123	6
NL41	NLD	599	32
DE11	DEU	158	83
ITI4	ITA	695	9
UKD7	GBR	150	34
TR41	TUR	1958	30
DEA1	DEU	1847	55
UKJ2	GBR	227	7
CH03	CHE	2223	207
ITF3	ITA	371	3
DEA5	DEU	557	65
ITH2	ITA	5	16
DE11	DEU	2086	38
UKJ2	GBR	220	19
ES41	ESP	0	3
UKL1	GBR	3388	5
ITC3	ITA	557	13
DE27	DEU	248	20
AT33	AUT	11	68
NO08	NOR	954	4
FRH0	FRA	360	165
DEE0	DEU	0	1
RS11	SRB	218	2
UKJ1	GBR	271	5
ITH5	ITA	902	7
UKE2	GBR	1025	87
UKF1	GBR	156	1286
PL91	POL	451	3
PT16	PRT	697	8
UKC1	GBR	44	68
BE21	BEL	299	339
EL30	GRC	1151	3
ITI4	ITA	1652	14
UKE4	GBR	451	8
DE26	DEU	2529	1
PL42	POL	2534	4
CH01	CHE	2022	24
DE91	DEU	299	26
UKM7	GBR	2166	4
UKM7	GBR	2693	22
ITC4	ITA	663	9
UKH1	GBR	1852	415
UKD4	GBR	1723	3
DK01	DNK	1490	19
UKL2	GBR	1316	2
NL41	NLD	1316	162
AT33	AUT	451	84
DK04	DNK	1588	4
CH03	CHE	623	46
FRJ1	FRA	1308	8
DE12	DEU	1865	4
UKE4	GBR	2379	6
FRJ2	FRA	1605	20
FRJ2	FRA	721	93
DEE0	DEU	19	184
DE11	DEU	2529	197
DE40	DEU	1015	9
BE24	BEL	1491	3
FI1B	FIN	6	617
DED4	DEU	2121	3
FRG0	FRA	1580	8
DE21	DEU	1113	6
ITF4	ITA	44	2
UKI7	GBR	17	4
BE24	BEL	299	418
ITF3	ITA	3250	11
BE35	BEL	1247	74
ITF3	ITA	3414	24
ES21	ESP	3396	126
ITC1	ITA	848	2
SE11	SWE	321	6
CH02	CHE	1263	48
FRB0	FRA	811	12
FRJ1	FRA	636	5
ITI2	ITA	2390	4
AT31	AUT	25	25
AT13	AUT	880	8
BG41	BGR	1258	130
FRK2	FRA	1522	12
UKH2	GBR	2126	48
NL21	NLD	1135	6
RO32	ROU	152	50
ITC3	ITA	348	75
IE06	IRL	1743	137
FRL0	FRA	557	234
DEA2	DEU	2291	36
DEB3	DEU	342	2
TRB2	TUR	765	8
EL30	GRC	360	43
UKH1	GBR	152	8
AT31	AUT	1831	12
ES51	ESP	2890	108
PT11	PRT	1965	2
UKD6	GBR	150	12
UKI6	GBR	1553	54
FR10	FRA	449	6
DE12	DEU	2112	152
HU11	HUN	412	6
NO08	NOR	1956	12
AT22	AUT	114	19
UKK4	GBR	1077	5
CH04	CHE	150	8
DE30	DEU	2629	2
DEE0	DEU	501	15
NL22	NLD	1401	56
IE06	IRL	1553	4
UKJ3	GBR	470	17
DEF0	DEU	774	8
DE91	DEU	534	324
ES62	ESP	19	5
FRF1	FRA	1129	24
AT22	AUT	1878	20
ES24	ESP	323	14
UKH1	GBR	2080	2
LT02	LTU	829	10
DEG0	DEU	3106	24
ES51	ESP	2135	1
DEF0	DEU	501	4
UKM7	GBR	1247	160
DE13	DEU	128	234
EL30	GRC	595	16
HU11	HUN	1331	24
TRA1	TUR	208	109
SE12	SWE	697	112
UKG1	GBR	544	2
FRK2	FRA	1313	25
TR51	TUR	41	12
CH02	CHE	7	51
FRI2	FRA	482	15
RO32	ROU	534	2
DEB3	DEU	2379	1
ITI1	ITA	645	24
ES42	ESP	995	5
FRE1	FRA	527	2
DE30	DEU	2610	2
CH01	CHE	1058	54
ITH5	ITA	128	2684
DED2	DEU	1203	35
DE91	DEU	1935	10
NO08	NOR	1728	28
FRK2	FRA	1275	132
FRE1	FRA	534	40
ES61	ESP	274	24
DE60	DEU	381	40
UKE3	GBR	501	6
NL31	NLD	1709	9
SI04	SVN	50	146
HU11	HUN	348	6
UKG2	GBR	721	12
HU11	HUN	875	5
UKG3	GBR	2619	2
FRF1	FRA	248	1
DK03	DNK	614	2
DE60	DEU	2126	360
UKG2	GBR	201	3
ITH2	ITA	114	6
DE11	DEU	595	24
AT13	AUT	1635	4
DEE0	DEU	774	22
ES52	ESP	232	113
DE26	DEU	17	1275
CH04	CHE	1255	4
DK01	DNK	25	6
ES62	ESP	1947	24
ITH4	ITA	28	1401
SE22	SWE	724	4
UKK1	GBR	1580	478
CH01	CHE	557	632
UKJ3	GBR	907	3
DE30	DEU	891	174
IE06	IRL	1515	27
SI04	SVN	924	16
CH01	CHE	721	311
ES24	ESP	278	3
BE22	BEL	377	4
ITC4	ITA	371	2
BE22	BEL	1595	2
ITC1	ITA	765	18
EL63	GRC	2537	8
DE80	DEU	2529	265
DE12	DEU	393	16
UKF1	GBR	776	25
NL11	NLD	0	101
UKK1	GBR	1098	915
SE12	SWE	215	41
AT21	AUT	899	18
SK01	SVK	906	25
AT22	AUT	622	12
BE33	BEL	959	25
DE24	DEU	1013	40
