nuts2	country_iso_alpha3_code	cluster_id1	counts
TRC1	TUR	645	6
SK01	SVK	208	16
BE31	BEL	2435	4
ITI4	ITA	156	88
UKE4	GBR	772	8
DE80	DEU	271	12
DE23	DEU	412	2
DEA1	DEU	1752	6
CH04	CHE	772	74
UKF2	GBR	1978	6
UKG3	GBR	1401	54
HR06	HRV	1738	20
CH01	CHE	1343	1
TR72	TUR	1752	4
DE24	DEU	156	6
SK02	SVK	57	4
DE91	DEU	959	1
CZ08	CZE	2933	1
FRJ1	FRA	1752	46
AT11	AUT	313	8
RO42	ROU	5	24
SE11	SWE	772	23
RO32	ROU	19	2
TR51	TUR	1247	385
ES52	ESP	156	51
ITG2	ITA	921	82
SK02	SVK	857	2
ITF6	ITA	645	10
ITC3	ITA	1775	8
RS11	SRB	66	34
PT11	PRT	383	6
RS22	SRB	1468	67
DE92	DEU	1628	2
PL63	POL	205	5
ITF4	ITA	2435	6
UKC2	GBR	3045	20
FRK2	FRA	19	41
UKJ3	GBR	482	4
PL63	POL	2143	4
NO07	NOR	645	45
SI04	SVN	316	40
TRB2	TUR	525	10
DE21	DEU	2	6
ITC4	ITA	105	94
FRK1	FRA	105	73
DED2	DEU	201	28
ITH4	ITA	2426	4
SE11	SWE	1247	10
DED2	DEU	645	15
UKM7	GBR	1468	2
UKH2	GBR	1955	4
DK01	DNK	2608	2
DE92	DEU	66	56
DK01	DNK	2537	2
ES52	ESP	721	5
UKI3	GBR	395	2
FRK2	FRA	1401	234
BE24	BEL	1752	4
SI04	SVN	252	6
DEA2	DEU	959	23
UKM7	GBR	205	47
ES52	ESP	201	19
BE22	BEL	66	40
ITH5	ITA	3573	32
ITC4	ITA	124	24
ES30	ESP	58	6
PL61	POL	1343	8
FR10	FRA	2294	2
CH04	CHE	1775	163
UKG3	GBR	19	6
EL63	GRC	645	66
DK03	DNK	1343	12
BE21	BEL	1605	22
LT01	LTU	921	36
PL41	POL	942	24
